Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width
504,4381,1.31,1.434,1.435,1.868,0.66,1.922,0.681,1.414,0.927,1.348,4.505,1.361,4.491,0.914,2.828,0.354,0.701,0.492,0.354,0.835,0.99,0.01,0.997,1.092,0,0.186,0,5.39,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.302,0.768,2.173,0.46,5.443,1.048,27.895,2.824,1.451,0.715
2494,6780,1.419,1.59,1.312,2.417,0.66,2.53,0.682,1.366,1.096,1.582,4.996,1.589,4.986,0.892,3.663,0.273,0.587,0.345,0.269,0.796,0.995,0.005,0.998,0.992,0,0.179,0,6.326,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.842,0.543,1.989,0.503,6.355,0.986,18.182,3.711,2.022,0.664
38,3653,1.167,1.247,1.317,1.568,0.658,1.513,0.665,1.315,0.712,1.07,3.918,1.085,3.905,0.936,2.382,0.42,0.744,0.554,0.439,0.876,0.986,0.014,0.997,1.036,0,0.198,0,4.279,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.191,0.84,2,0.5,4.339,0.988,23.529,2.277,0.971,0.805
1109,5136,1.326,1.465,1.275,1.979,0.657,1.947,0.67,1.26,0.868,1.38,4.602,1.41,4.561,0.905,3.012,0.332,0.67,0.449,0.344,0.819,0.979,0.021,0.991,1.061,0,0.188,0,5.521,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.553,0.644,1.94,0.516,5.639,0.966,23.077,2.908,1.468,0.637
9242,12670,1.373,1.542,1.352,2.042,0.657,2.062,0.651,1.356,0.95,1.481,4.844,1.534,4.741,0.891,3.108,0.322,0.673,0.452,0.315,0.793,0.966,0.034,0.979,1.104,0,0.175,0,5.925,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.51,0.662,2.058,0.486,6.134,1.004,28.485,3.17,1.661,0.625
9724,13203,1.393,1.578,1.697,2.078,0.656,2.033,0.688,1.668,1.211,1.525,4.957,1.577,4.895,0.883,3.167,0.316,0.67,0.45,0.338,0.78,0.967,0.033,0.988,1.118,0,0.199,0.036,6.099,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.225,0.816,2.585,0.387,6.309,1.176,28.788,2.955,1.543,0.666
6171,9811,1.098,1.161,1.157,1.389,0.656,1.357,0.675,1.168,0.552,0.948,3.646,0.961,3.63,0.946,2.116,0.473,0.791,0.626,0.498,0.896,0.986,0.014,0.996,1.04,0,0.192,0,3.791,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.2,0.833,1.763,0.567,3.843,0.907,26.471,2.009,0,0
9558,13017,1.127,1.225,1.212,1.499,0.655,1.368,0.671,1.246,0.623,0.998,3.848,1.046,3.774,0.92,2.288,0.437,0.752,0.565,0.49,0.847,0.954,0.046,0.981,1.016,0,0.177,0,3.99,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.237,0.809,1.85,0.541,4.184,0.934,28.846,2.04,0,0
1508,5609,1.063,1.208,1.165,1.493,0.655,1.466,0.653,1.166,0.596,0.887,3.794,0.927,3.757,0.88,2.282,0.438,0.711,0.506,0.445,0.774,0.957,0.043,0.99,0.907,0,0.33,0,3.547,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.282,0.78,1.78,0.562,3.707,0.91,23.333,2.245,1.284,0.778
3047,7344,1.269,1.386,1.468,1.932,0.655,1.899,0.663,1.458,0.972,1.265,4.354,1.275,4.336,0.916,2.952,0.339,0.657,0.431,0.349,0.838,0.992,0.008,0.996,1,0,0.195,0,5.061,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.317,0.76,2.242,0.446,5.101,1.061,27,2.865,1.337,0.664
517,4398,1.539,1.745,1.604,2.316,0.652,2.399,0.628,1.571,1.267,1.861,5.481,1.918,5.434,0.882,3.555,0.281,0.665,0.442,0.262,0.778,0.971,0.029,0.991,1.233,0,0.202,0,7.445,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.444,0.692,2.461,0.406,7.671,1.128,22.143,3.818,2.1,0.522
10070,13701,1.386,1.474,1.538,1.822,0.652,1.854,0.668,1.597,0.956,1.51,4.63,1.519,4.616,0.941,2.797,0.358,0.761,0.579,0.36,0.885,0.994,0.006,0.997,1.272,0,0.177,0,6.039,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.185,0.844,2.36,0.424,6.077,1.095,21.25,2.776,1.376,0.701
2080,6306,1.062,1.17,1.117,1.564,0.651,1.553,0.656,1.095,0.596,0.887,3.675,0.902,3.654,0.908,2.401,0.416,0.679,0.461,0.422,0.825,0.983,0.017,0.994,0.87,0,0.193,0,3.546,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.4,0.714,1.715,0.583,3.609,0.884,30.625,2.369,1.206,0.645
3989,8108,0.961,1.03,0.924,1.356,0.651,1.341,0.662,0.908,0.427,0.725,3.236,0.736,3.224,0.933,2.083,0.48,0.709,0.502,0.494,0.87,0.985,0.015,0.996,0.822,0,0.206,0,2.9,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.467,0.682,1.42,0.704,2.944,0.787,30,2.024,0,0
204,3940,1.079,1.176,1.039,1.568,0.651,1.514,0.639,1.044,0.555,0.914,3.695,0.943,3.631,0.917,2.411,0.415,0.688,0.473,0.422,0.841,0.969,0.031,0.983,0.896,0,0.183,0,3.654,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.509,0.663,1.597,0.626,3.772,0.845,30.435,2.37,0.874,0.664
8072,11471,1.254,1.467,1.28,1.954,0.65,1.974,0.639,1.198,0.851,1.235,4.61,1.271,4.583,0.855,3.005,0.333,0.642,0.412,0.324,0.73,0.972,0.028,0.994,0.972,0,0.176,0,4.941,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.526,0.655,1.969,0.508,5.085,0.965,23.077,3.089,1.609,0.582
1077,5105,1.357,1.453,1.491,1.768,0.65,1.65,0.672,1.498,0.897,1.447,4.564,1.482,4.529,0.934,2.722,0.367,0.768,0.589,0.407,0.873,0.976,0.024,0.992,1.26,0,0.178,0,5.788,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.186,0.844,2.296,0.436,5.928,1.071,24.583,2.456,1.21,0.681
10173,13878,1.199,1.305,1.272,1.738,0.649,1.521,0.654,1.301,0.752,1.13,4.101,1.163,4.059,0.919,2.676,0.374,0.69,0.476,0.43,0.844,0.971,0.029,0.99,1.002,0,0.202,0,4.52,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.366,0.732,1.959,0.51,4.654,0.961,31.5,2.326,1.062,0.667
2319,6580,1.557,1.739,1.6,2.596,0.649,2.546,0.63,1.455,1.411,1.905,5.464,1.956,5.41,0.895,4.001,0.25,0.6,0.36,0.247,0.802,0.974,0.026,0.99,1.131,0,0.181,0,7.621,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.622,0.617,2.467,0.405,7.826,1.125,22,4.041,2.076,0.568
3036,7331,1.38,1.491,1.335,1.946,0.649,1.936,0.645,1.326,0.882,1.496,4.683,1.522,4.656,0.926,3.001,0.333,0.709,0.503,0.333,0.857,0.983,0.017,0.994,1.185,0,0.169,0,5.986,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.458,0.686,2.057,0.486,6.087,0.992,20.526,3,1.411,0.634
3018,7316,1.215,1.32,1.161,1.854,0.648,1.871,0.71,1.112,0.73,1.16,4.147,1.184,4.126,0.921,2.861,0.349,0.655,0.43,0.379,0.847,0.98,0.02,0.995,0.965,0,0.189,0,4.639,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.596,0.626,1.792,0.558,4.734,0.905,30,2.637,1.358,0.862
140,3835,1.137,1.263,1.269,1.557,0.648,1.569,0.658,1.238,0.67,1.016,3.966,1.046,3.913,0.901,2.403,0.416,0.73,0.533,0.419,0.811,0.971,0.029,0.987,1.007,0,0.414,0.095,4.063,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.227,0.815,1.958,0.511,4.182,0.958,33.6,2.385,1.107,0.686
714,4654,1.312,1.421,1.434,1.745,0.648,1.757,0.683,1.474,0.849,1.352,4.464,1.375,4.433,0.923,2.694,0.371,0.752,0.565,0.389,0.852,0.983,0.017,0.993,1.196,0,0.185,0,5.406,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.217,0.822,2.214,0.452,5.501,1.041,24.444,2.572,1.296,0.701
8782,12188,0.742,0.791,0.673,1.069,0.647,1.027,0.638,0.688,0.244,0.432,2.486,0.442,2.465,0.937,1.653,0.605,0.694,0.481,0.622,0.879,0.977,0.023,0.992,0.624,0,0.372,0.416,1.729,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.589,0.629,1.04,0.962,1.769,0.66,33.5,1.608,0,0
9174,12598,1.23,1.331,1.335,1.668,0.646,1.628,0.646,1.394,0.753,1.188,4.18,1.222,4.134,0.924,2.584,0.387,0.737,0.543,0.397,0.854,0.972,0.028,0.989,1.102,0,0.189,0,4.751,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.25,0.8,2.067,0.484,4.887,0.99,29,2.52,1.226,0.676
4951,8872,1.12,1.281,0.922,1.686,0.646,1.686,0.62,0.879,0.526,0.985,4.023,1.005,4.003,0.875,2.611,0.383,0.664,0.441,0.368,0.765,0.981,0.019,0.995,0.905,0,0.201,0,3.942,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.828,0.547,1.429,0.7,4.018,0.784,33.043,2.718,1.288,0.609
6018,9712,1.056,1.137,1.101,1.396,0.645,1.425,0.65,1.141,0.519,0.876,3.573,0.897,3.545,0.929,2.164,0.462,0.757,0.573,0.456,0.862,0.977,0.023,0.992,0.973,0,0.306,0,3.504,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.267,0.789,1.708,0.586,3.586,0.873,27.059,2.193,0.956,0.779
7578,11009,1.132,1.483,0.806,2.055,0.645,2.185,0.621,0.776,0.559,1.007,4.659,1.139,4.461,0.763,3.188,0.314,0.551,0.303,0.284,0.583,0.884,0.116,0.958,0.76,0,0.194,0,4.026,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.549,0.392,1.251,0.8,4.555,0.726,37.419,3.516,1.951,0.614
6448,10019,1.309,1.446,1.287,1.99,0.644,1.979,0.671,1.245,0.864,1.345,4.543,1.373,4.505,0.905,3.088,0.324,0.658,0.433,0.339,0.819,0.98,0.02,0.992,1.049,0,0.196,0,5.381,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.547,0.647,1.997,0.501,5.492,0.965,22,2.949,1.43,0.687
3278,7541,1.413,1.492,1.481,1.951,0.644,1.921,0.651,1.496,0.974,1.568,4.686,1.574,4.675,0.947,3.03,0.33,0.724,0.524,0.339,0.897,0.996,0.004,0.998,1.248,0,0.176,0,6.27,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.318,0.759,2.299,0.435,6.296,1.062,23.2,2.952,1.288,0.686
8074,11475,1.211,1.353,1.259,1.752,0.644,1.802,0.654,1.215,0.744,1.153,4.249,1.189,4.205,0.896,2.722,0.367,0.691,0.478,0.363,0.802,0.969,0.031,0.99,1.022,0,0.184,0,4.61,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.392,0.719,1.956,0.511,4.756,0.952,26,2.757,1.383,0.662
2613,6917,1.541,1.729,1.517,2.374,0.644,2.445,0.677,1.531,1.214,1.866,5.43,1.887,5.401,0.892,3.687,0.271,0.649,0.422,0.277,0.795,0.989,0.011,0.995,1.221,0,0.179,0,7.463,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.564,0.639,2.357,0.424,7.546,1.081,24.4,3.613,2.017,0.637
7589,11023,1.461,1.6,1.502,2.258,0.642,2.214,0.649,1.423,1.141,1.677,5.025,1.745,4.926,0.914,3.515,0.284,0.647,0.419,0.293,0.835,0.961,0.039,0.98,1.157,0,0.177,0,6.71,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.503,0.665,2.338,0.428,6.982,1.072,27.931,3.41,1.334,0.64
4182,8244,1.231,1.306,1.257,1.55,0.642,1.534,0.652,1.277,0.656,1.19,4.103,1.215,4.045,0.943,2.413,0.414,0.794,0.631,0.425,0.888,0.98,0.02,0.986,1.196,0,0.178,0,4.762,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.233,0.811,1.957,0.511,4.86,0.95,28.846,2.353,1.042,0.717
3297,7561,1.221,1.324,1.193,1.721,0.642,1.701,0.673,1.212,0.691,1.171,4.161,1.189,4.14,0.922,2.68,0.373,0.709,0.503,0.395,0.85,0.984,0.016,0.995,1.059,0,0.234,0,4.682,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.442,0.693,1.858,0.538,4.758,0.918,26.842,2.529,1.174,0.712
6311,9919,1.017,1.149,0.796,1.461,0.642,1.493,0.656,0.785,0.391,0.812,3.609,0.828,3.582,0.885,2.277,0.439,0.696,0.484,0.439,0.784,0.981,0.019,0.993,0.866,0,0.202,0,3.249,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.837,0.544,1.24,0.807,3.312,0.719,28.571,2.275,1.083,0.696
5080,8949,1.273,1.348,1.387,1.806,0.641,1.732,0.669,1.417,0.842,1.272,4.235,1.28,4.227,0.944,2.816,0.355,0.705,0.497,0.386,0.892,0.994,0.006,0.998,1.098,0,0.189,0,5.089,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.302,0.768,2.163,0.462,5.119,1.014,20.556,2.589,1.165,0.734
370,4182,1.213,1.313,1.312,1.747,0.641,1.706,0.638,1.284,0.769,1.156,4.125,1.177,4.077,0.924,2.727,0.367,0.694,0.482,0.374,0.854,0.982,0.018,0.988,1.033,0,0.179,0,4.624,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.331,0.751,2.049,0.488,4.708,0.977,29,2.674,1.256,0.801
4801,8738,1.436,1.546,1.357,2.408,0.639,2.386,0.625,1.32,1.094,1.619,4.857,1.655,4.819,0.929,3.766,0.266,0.596,0.356,0.262,0.863,0.978,0.022,0.992,1.052,0,0.184,0,6.476,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.774,0.564,2.122,0.471,6.621,0.998,22.174,3.817,1.527,0.592
1686,5827,1.511,1.787,1.362,2.539,0.639,2.699,0.637,1.314,1.158,1.793,5.615,1.851,5.546,0.845,3.972,0.252,0.595,0.354,0.236,0.715,0.969,0.031,0.988,1.104,0,0.187,0,7.173,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.864,0.537,2.131,0.469,7.403,1.001,25.6,4.239,2.275,0.579
8939,12362,1.128,1.248,1.144,1.498,0.639,1.514,0.654,1.161,0.573,0.999,3.92,1.043,3.852,0.904,2.344,0.427,0.753,0.567,0.432,0.817,0.958,0.042,0.983,1.044,0,0.214,0,3.996,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.309,0.764,1.791,0.558,4.173,0.892,28.571,2.316,1.075,0.683
5761,9537,1.414,1.521,1.567,1.762,0.638,1.774,0.607,1.559,0.923,1.57,4.779,1.61,4.723,0.929,2.76,0.362,0.802,0.644,0.342,0.864,0.975,0.025,0.988,1.396,0,0.171,0,6.279,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.124,0.89,2.455,0.407,6.441,1.103,25,2.922,1.47,0.563
9601,13065,1.103,1.226,1.024,1.956,0.638,1.863,0.677,1.101,0.669,0.955,3.85,0.978,3.819,0.9,3.065,0.326,0.564,0.318,0.363,0.809,0.977,0.023,0.992,0.765,0,0.184,0,3.819,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.911,0.523,1.604,0.623,3.911,0.831,26.667,2.753,1.545,0.978
8187,11597,1.12,1.225,1.239,1.478,0.638,1.383,0.617,1.267,0.612,0.986,3.849,1.023,3.774,0.914,2.315,0.432,0.758,0.575,0.446,0.836,0.963,0.037,0.981,1.045,0,0.295,0,3.942,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.193,0.838,1.941,0.515,4.093,0.938,32.069,2.241,1.192,0.532
8913,12333,1.009,1.163,1.069,1.54,0.638,1.633,0.629,1.017,0.55,0.799,3.655,0.845,3.614,0.867,2.416,0.414,0.655,0.429,0.385,0.752,0.945,0.055,0.989,0.814,0,0.197,0,3.196,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.441,0.694,1.677,0.596,3.38,0.853,28.235,2.594,1.292,0.592
3713,7908,1.13,1.279,1.226,1.807,0.637,1.778,0.616,1.193,0.74,1.002,4.017,1.031,3.951,0.883,2.836,0.353,0.625,0.391,0.347,0.78,0.972,0.028,0.983,0.87,0,0.347,0.092,4.009,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.474,0.678,1.924,0.52,4.125,0.932,32.174,2.884,1.492,0.547
1691,5833,1.21,1.298,1.402,1.586,0.637,1.625,0.635,1.423,0.742,1.149,4.078,1.169,4.057,0.932,2.488,0.402,0.763,0.582,0.391,0.868,0.983,0.017,0.995,1.137,0,0.195,0,4.598,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.131,0.884,2.2,0.455,4.677,1.02,26.5,2.561,1.214,0.654
2578,6887,1.196,1.287,1.251,1.628,0.637,1.647,0.628,1.255,0.679,1.124,4.042,1.139,4.018,0.93,2.556,0.391,0.735,0.54,0.381,0.864,0.987,0.013,0.994,1.084,0,0.189,0,4.495,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.301,0.769,1.964,0.509,4.554,0.944,27.619,2.622,1.268,0.615
2178,6418,1.31,1.465,1.364,2.067,0.637,2.063,0.62,1.345,0.94,1.348,4.602,1.357,4.588,0.894,3.247,0.308,0.634,0.402,0.301,0.8,0.993,0.007,0.997,1.024,0,0.208,0,5.392,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.516,0.66,2.142,0.467,5.429,1,31.739,3.325,1.606,0.61
9984,13581,1.506,1.608,1.697,2.062,0.635,1.972,0.678,1.646,1.164,1.782,5.051,1.802,5.026,0.937,3.247,0.308,0.73,0.533,0.344,0.878,0.989,0.011,0.995,1.36,0,0.187,0,7.127,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.215,0.823,2.672,0.374,7.208,1.166,25.238,2.907,1.44,0.673
1279,5345,1.256,1.392,1.067,1.741,0.634,1.744,0.689,1.081,0.617,1.238,4.372,1.263,4.349,0.902,2.747,0.364,0.721,0.52,0.395,0.814,0.981,0.019,0.995,1.122,0,0.176,0,4.954,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.632,0.613,1.683,0.594,5.05,0.85,20,2.531,1.329,0.69
1420,5497,1.266,1.368,1.322,1.664,0.634,1.598,0.642,1.299,0.73,1.259,4.298,1.285,4.266,0.925,2.626,0.381,0.761,0.579,0.402,0.856,0.98,0.02,0.993,1.193,0,0.189,0,5.034,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.259,0.794,2.086,0.479,5.139,0.978,29.167,2.489,1.26,0.617
7198,10681,1.263,1.344,1.252,1.996,0.633,2.001,0.664,1.282,0.829,1.253,4.222,1.275,4.192,0.94,3.152,0.317,0.633,0.4,0.332,0.883,0.982,0.018,0.993,0.991,0,0.204,0,5.01,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.594,0.627,1.977,0.506,5.101,0.943,22.105,3.012,1.087,0.889
7265,10732,1.19,1.453,1.098,2.373,0.631,2.296,0.606,1.142,0.861,1.113,4.566,1.173,4.479,0.819,3.757,0.266,0.502,0.252,0.264,0.671,0.948,0.052,0.981,0.743,0,0.204,0,4.451,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.161,0.463,1.739,0.575,4.692,0.865,26.19,3.787,2.039,0.784
2171,6405,1.391,1.591,1.53,2.147,0.631,2.159,0.635,1.502,1.085,1.519,4.999,1.552,4.972,0.874,3.4,0.294,0.648,0.42,0.294,0.764,0.979,0.021,0.995,1.121,0,0.196,0,6.076,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.403,0.713,2.424,0.413,6.21,1.081,21.765,3.403,1.753,0.629
2143,6379,1.437,1.574,1.488,2.085,0.629,2.174,0.633,1.513,1.022,1.622,4.945,1.632,4.936,0.913,3.313,0.302,0.689,0.475,0.291,0.833,0.994,0.006,0.998,1.236,0,0.183,0,6.488,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.401,0.714,2.365,0.423,6.53,1.059,19.2,3.435,1.721,0.622
537,4421,0.985,1.065,0.901,1.489,0.629,1.501,0.628,0.938,0.442,0.762,3.344,0.768,3.332,0.925,2.368,0.422,0.662,0.438,0.419,0.856,0.993,0.007,0.996,0.814,0,0.203,0,3.049,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.652,0.605,1.433,0.698,3.07,0.765,32.222,2.388,0.922,0.751
3978,8103,1.152,1.248,1.292,1.577,0.629,1.509,0.597,1.289,0.671,1.042,3.919,1.062,3.883,0.923,2.509,0.398,0.73,0.533,0.396,0.853,0.982,0.018,0.991,1.051,0,0.181,0,4.169,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.22,0.819,2.056,0.486,4.247,0.96,31.667,2.527,1.208,0.54
1207,5254,1.287,1.467,1.127,1.919,0.628,2.035,0.647,1.127,0.711,1.3,4.607,1.326,4.587,0.877,3.054,0.327,0.671,0.45,0.318,0.77,0.981,0.019,0.996,1.079,0,0.21,0,5.202,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.702,0.587,1.794,0.557,5.302,0.878,24.783,3.146,1.586,0.637
9241,12670,1.561,1.81,1.719,2.435,0.628,2.315,0.57,1.742,1.376,1.913,5.687,1.969,5.64,0.862,3.877,0.258,0.641,0.411,0.246,0.743,0.972,0.028,0.992,1.251,0,0.186,0,7.652,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.417,0.706,2.736,0.366,7.874,1.173,32.414,4.063,2.008,0.396
9451,12901,1.214,1.372,1.15,1.91,0.628,1.965,0.627,1.152,0.722,1.158,4.311,1.183,4.271,0.885,3.043,0.329,0.636,0.405,0.319,0.783,0.98,0.02,0.991,0.967,0,0.181,0,4.634,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.66,0.602,1.832,0.546,4.731,0.889,32.5,3.134,1.538,0.729
2988,7279,1.024,1.128,0.969,1.787,0.627,1.697,0.614,0.971,0.569,0.823,3.545,0.836,3.523,0.907,2.848,0.351,0.573,0.328,0.362,0.823,0.984,0.016,0.994,0.734,0,0.327,0,3.292,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.845,0.542,1.544,0.648,3.345,0.798,24.545,2.765,1.352,0.719
8947,12373,1.374,1.561,1.49,2.041,0.627,1.904,0.642,1.419,0.998,1.483,4.905,1.544,4.836,0.88,3.254,0.307,0.673,0.454,0.337,0.775,0.961,0.039,0.986,1.159,0,0.193,0.044,5.933,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.37,0.73,2.375,0.421,6.176,1.058,24.8,2.966,1.538,1.25
6752,10264,1.273,1.373,1.305,1.94,0.626,1.914,0.638,1.303,0.83,1.273,4.313,1.301,4.295,0.927,3.099,0.323,0.656,0.431,0.333,0.86,0.979,0.021,0.996,1.048,0,0.194,0,5.093,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.487,0.673,2.084,0.48,5.204,0.966,27.059,2.999,0,0
2863,7147,0.877,0.923,0.921,1.146,0.626,1.097,0.631,0.902,0.346,0.605,2.901,0.619,2.878,0.95,1.83,0.547,0.766,0.587,0.575,0.903,0.977,0.023,0.992,0.843,0,0.191,0,2.419,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.244,0.804,1.471,0.68,2.475,0.774,27,1.74,0,0
3168,7455,1.188,1.321,1.058,1.699,0.626,1.687,0.645,1.048,0.589,1.108,4.149,1.132,4.129,0.899,2.714,0.368,0.699,0.489,0.382,0.809,0.979,0.021,0.995,1.042,0,0.174,0,4.434,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.606,0.623,1.69,0.592,4.529,0.842,29.412,2.616,1.176,0.671
9693,13173,1.154,1.368,0.918,1.95,0.625,1.951,0.626,0.908,0.586,1.045,4.298,1.071,4.258,0.843,3.12,0.321,0.592,0.35,0.321,0.711,0.977,0.023,0.991,0.857,0,0.212,0,4.182,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.123,0.471,1.469,0.681,4.282,0.772,32.121,3.114,1.604,0.65
5496,9312,1.116,1.236,1.183,1.456,0.625,1.416,0.593,1.126,0.563,0.979,3.883,1.02,3.784,0.903,2.33,0.429,0.767,0.588,0.419,0.816,0.959,0.041,0.974,1.076,0,0.18,0,3.914,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.231,0.812,1.893,0.528,4.082,0.904,32.174,2.388,1.144,0.559
6673,10191,1.094,1.191,1.169,1.599,0.624,1.626,0.641,1.163,0.611,0.94,3.741,0.957,3.716,0.919,2.565,0.39,0.684,0.468,0.395,0.844,0.982,0.018,0.993,0.943,0,0.189,0,3.762,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.368,0.731,1.875,0.533,3.829,0.896,29.474,2.535,1.259,0.652
914,4904,1.212,1.407,1.33,1.902,0.623,1.862,0.565,1.307,0.825,1.153,4.421,1.21,4.329,0.861,3.053,0.328,0.637,0.406,0.303,0.741,0.952,0.048,0.979,0.973,0,0.196,0,4.611,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.43,0.699,2.134,0.469,4.842,0.977,29.6,3.297,1.54,0.832
933,4924,1.12,1.197,1.189,1.49,0.623,1.484,0.647,1.167,0.578,0.984,3.761,0.999,3.743,0.935,2.392,0.418,0.751,0.565,0.436,0.874,0.985,0.015,0.995,1.061,0,0.199,0,3.938,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.253,0.798,1.909,0.524,3.996,0.906,25,2.292,0.925,0.786
6721,10234,1.276,1.417,1.436,1.813,0.622,1.785,0.639,1.371,0.849,1.279,4.453,1.328,4.4,0.9,2.912,0.343,0.704,0.496,0.358,0.811,0.963,0.037,0.988,1.134,0,0.175,0,5.117,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.262,0.792,2.308,0.433,5.311,1.029,24.444,2.795,1.401,0.627
1183,5223,1.181,1.369,1.303,1.738,0.622,1.815,0.603,1.269,0.737,1.095,4.302,1.152,4.253,0.862,2.796,0.358,0.679,0.461,0.332,0.743,0.951,0.049,0.989,1.013,0,0.223,0,4.379,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.334,0.75,2.096,0.477,4.606,0.962,27.778,3.011,1.496,0.679
9629,13099,1.294,1.66,1.338,2.43,0.621,2.439,0.545,1.222,1.058,1.315,5.216,1.491,5.001,0.779,3.912,0.256,0.532,0.283,0.223,0.607,0.882,0.118,0.959,0.871,0,0.21,0,5.258,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.816,0.551,2.154,0.464,5.965,0.98,31,4.476,2.176,0.686
4447,8471,1.11,1.195,1.145,1.497,0.621,1.613,0.631,1.182,0.558,0.967,3.755,0.991,3.729,0.929,2.411,0.415,0.741,0.549,0.391,0.862,0.977,0.023,0.993,1.04,0,0.184,0,3.869,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.308,0.765,1.843,0.543,3.962,0.883,26.111,2.557,1.212,0.641
